"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1925927609902264473","Fri May 23 14:51:38 +0000 2025","0","Sejarah! FLPP Pemerintahan Prabowo Naik 1.100 Persen dari Tahun Lalu Menteri PKPK Naikan Kuota Subsidi Jadi 350.000 Rumah https://t.co/l0NtQ70tNK","1925927609902264473","","","in","","0","0","0","https://x.com/undefined/status/1925927609902264473","1636218484408344577",
"1925844064169013374","Fri May 23 14:51:26 +0000 2025","0","@dheppylovelly Presiden Prabowo selalu jadi panutan rakyat dalam upaya bersihkan BUMN dan buka akses pekerjaan","1925927558119407781","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927558119407781","1699642093264834560",
"1925844064169013374","Fri May 23 14:51:23 +0000 2025","0","@dheppylovelly Seru sih ngelihat BUMN dikembangkan Presiden Prabowo sekarang makin banyak jalan karier baru","1925927544475226131","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927544475226131","1709040720173252608",
"1925844064169013374","Fri May 23 14:51:11 +0000 2025","0","@dheppylovelly Langsung semangat buat apply kerja ke BUMN setelah Presiden Prabowo reformasi tata kelolanya","1925927497163579607","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927497163579607","1833416946173546498",
"1925865945546850779","Fri May 23 14:51:09 +0000 2025","0","@Heraloebss @prabowo Buktinya darto helm aman aman aja Wowo letoy .. ","1925927486090543142","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1925927486090543142","1854393469982445569",
"1925844064169013374","Fri May 23 14:51:09 +0000 2025","0","@dheppylovelly Setuju banget sama ide Presiden Prabowo soal tata kelola bersih buat memperluas rekrutmen di BUMN","1925927485604008288","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927485604008288","1709817784618909696",
"1925913615715926141","Fri May 23 14:50:52 +0000 2025","0","@PreciosaKanti @prabowo Semoga sesuai dengan harapan rakyat","1925927414388965646","","PreciosaKanti","in","","0","0","0","https://x.com/undefined/status/1925927414388965646","1024461640647884800",
"1925844189431894337","Fri May 23 14:50:45 +0000 2025","0","@dheppylovelly Berkah banget ada Presiden Prabowo yang berani tekpport","1925927385947427103","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927385947427103","1709047203732606976",
"1925844064169013374","Fri May 23 14:50:39 +0000 2025","0","@dheppylovelly Bersyukur punya Presiden Prabowo yang peduli banget ke peluang kerja anak muda","1925927362157240537","","dheppylovelly","in","","0","0","0","https://x.com/undefined/status/1925927362157240537","1709822600384540672",
"1925703714288857510","Fri May 23 14:50:38 +0000 2025","0","@_Haris_Srg @prabowo Emang punya ma' lu...ma'gue kali..ga berkaca ke jepang... perempuanya pada gak punya malu ...produsen bokep terbesar di alam raya...tapi pejabatnya pada punya malu...di Konoha..aparat birokrat sama rakyat gak punya malu","1925927355974816075","","_Haris_Srg","in","","0","0","0","https://x.com/undefined/status/1925927355974816075","1699772629622919168",
